1515954413608,-2.7137756,4.650711,8.257034,0.0036010742,-0.002380371,-0.0013885498,Standing
1515954413659,-2.7209625,4.729721,8.206757,0.0057373047,-0.0034332275,0.015655518,Standing
1515954413711,-2.675476,4.772812,8.067886,0.002532959,-0.022613525,0.0028686523,Standing
1515954413762,-2.5820923,4.7153473,8.118164,-0.008117676,-2.4414062E-4,0.01777649,Standing
1515954413813,-2.5509796,4.748871,8.170837,-0.013442993,-0.004501343,0.005004883,Standing
1515954413864,-2.6036377,4.583664,8.218735,-0.008117676,-2.4414062E-4,0.0018005371,Standing
1515954413915,-2.6371613,4.6650696,8.182816,0.0057373047,-0.002380371,-0.016311646,Standing
1515954413966,-2.7712402,4.760849,8.170837,0.022781372,0.0050811768,-0.0035247803,Standing
1515954414018,-2.742508,4.801544,8.134933,-0.0017242432,-0.022613525,0.009262085,Standing
1515954414069,-2.6347656,4.7201385,8.130142,-0.014511108,-0.022613525,0.024169922,Standing
1515954414120,-2.493515,4.662674,8.151688,-0.017700195,-0.020477295,0.00819397,Standing
1515954414170,-2.5390015,4.6483154,8.151688,0.002532959,0.011474609,0.005004883,Standing
1515954414221,-2.6371613,4.700989,8.204361,0.0057373047,0.018936157,-0.0045928955,Standing
1515954414273,-2.6706848,4.753662,8.201965,4.119873E-4,0.0040130615,-0.0035247803,Standing
1515954414324,-2.627594,4.7321167,8.197174,-0.020889282,-0.017288208,-0.002456665,Standing
1515954414376,-2.6156158,4.674652,8.118164,0.0057373047,-2.4414062E-4,0.011383057,Standing
1515954414427,-2.6467438,4.686615,8.146896,4.119873E-4,8.239746E-4,-3.2043457E-4,Standing
1515954414478,-2.6299744,4.686615,8.187607,-0.0027923584,-0.004501343,0.0018005371,Standing
1515954414530,-2.5605469,4.70578,8.12056,-0.0038452148,-0.017288208,-3.2043457E-4,Standing
1515954414581,-2.5461884,4.7392883,8.070282,0.00680542,0.021057129,0.0028686523,Standing
1515954414632,-2.6036377,4.662674,8.187607,-0.0070495605,0.011474609,-0.0035247803,Standing
1515954414683,-2.7161713,4.674652,8.25943,0.0046691895,0.014663696,7.324219E-4,Standing
1515954414734,-2.584488,4.698593,8.113388,-0.0027923584,-0.020477295,-0.0131073,Standing
1515954414785,-2.6826477,4.7584534,8.099014,0.00680542,0.007217407,0.013519287,Standing
1515954414840,-2.6371613,4.6890106,8.194778,-0.009185791,8.239746E-4,-3.2043457E-4,Standing
1515954414891,-2.6132202,4.6722565,8.19957,0.0014801025,0.014663696,0.0039367676,Standing
1515954414942,-2.620407,4.7081757,8.187607,-0.010238647,-0.0066375732,-0.002456665,Standing
1515954414993,-2.620407,4.729721,8.173233,0.002532959,0.0018920898,-0.0077819824,Standing
1515954415044,-2.6443481,4.8470306,8.08226,-0.0027923584,0.03916931,0.012451172,Standing
1515954415095,-2.7712402,4.6961975,8.10141,-0.020889282,0.017868042,0.018844604,Standing
1515954415146,-2.6299744,4.698593,8.058319,-0.03048706,-0.036468506,-0.0013885498,Standing
1515954415197,-2.651535,4.710556,8.321671,-0.017700195,0.022125244,0.04335022,Standing
1515954415248,-2.4575958,4.662674,8.211548,-0.012374878,-0.040725708,0.020980835,Standing
1515954415300,-2.4887238,4.4543915,8.24028,-0.009185791,-0.039657593,0.0028686523,Standing
1515954415352,-2.5030823,4.6076202,8.154083,0.014251709,-0.014099121,-0.037612915,Standing
1515954415404,-2.6730804,4.686615,8.072678,0.05154419,0.0657959,-0.021636963,Standing
1515954415456,-2.7808228,4.8781586,8.060715,0.01638794,0.027450562,-0.0131073,Standing
1515954415507,-2.680252,4.796753,8.173233,-0.019836426,0.014663696,0.01991272,Standing
1515954415559,-2.6347656,4.564514,8.113388,4.119873E-4,-0.00982666,0.005004883,Standing
1515954415610,-2.6108246,4.7033844,8.096619,-0.0017242432,0.030654907,-0.009918213,Standing
1515954415661,-2.548584,4.7273254,8.139725,0.0036010742,0.009338379,-0.010986328,Standing
1515954415712,-2.656311,4.657898,8.2378845,-0.0038452148,0.031707764,-0.0035247803,Standing
1515954415763,-2.730545,4.5740967,8.216339,0.01852417,-0.015151978,-0.02482605,Standing
1515954415814,-2.718567,4.8111267,8.005646,0.014251709,0.010406494,-0.028030396,Standing
1515954415866,-2.8334808,4.8230896,8.16127,-0.0059814453,0.030654907,0.0103302,Standing
1515954415917,-2.7281494,4.6602783,8.170837,-0.014511108,-0.0066375732,0.01991272,Standing
1515954415969,-2.639557,4.674652,8.178024,-0.024093628,-0.031143188,0.015655518,Standing
1515954416020,-2.541397,4.578888,8.132538,-0.0038452148,-0.014099121,0.0018005371,Standing
1515954416073,-2.6036377,4.6794434,8.137329,0.019577026,0.02319336,-0.006713867,Standing
1515954416124,-2.675476,4.7321167,8.194778,0.0014801025,0.018936157,-0.008850098,Standing
1515954416176,-2.7089844,4.7129517,8.099014,0.009994507,0.0029449463,0.0039367676,Standing
1515954416227,-2.6898346,4.748871,8.12056,-0.008117676,-0.010894775,-3.2043457E-4,Standing
1515954416278,-2.651535,4.6914062,8.134933,-0.0038452148,0.012542725,0.0039367676,Standing
1515954416329,-2.6251984,4.700989,8.146896,0.0036010742,0.0018920898,-0.006713867,Standing
1515954416381,-2.6706848,4.6770477,8.173233,-0.0027923584,0.0018920898,-0.0045928955,Standing
1515954416432,-2.7209625,4.772812,8.166061,0.0036010742,0.0050811768,-0.0013885498,Standing
1515954416483,-2.7472992,4.6291656,8.168442,0.0046691895,0.0018920898,0.005004883,Standing
1515954416535,-2.6682892,4.7440796,8.075073,0.002532959,-0.017288208,-0.0013885498,Standing
1515954416586,-2.639557,4.753662,8.089447,-0.009185791,0.014663696,-0.0035247803,Standing
1515954416639,-2.651535,4.6770477,8.204361,-0.010238647,0.01361084,-0.0013885498,Standing
1515954416690,-2.6946259,4.5693054,8.216339,0.009994507,0.015731812,-0.0131073,Standing
1515954416742,-2.687439,4.748871,8.094223,0.008926392,0.0040130615,-0.02482605,Standing
1515954416793,-2.821518,4.7392883,8.1588745,0.019577026,0.043426514,0.0018005371,Standing
1515954416844,-2.7951813,4.7512665,8.115784,0.009994507,0.009338379,7.324219E-4,Standing
1515954416895,-2.6587067,4.7632294,8.067886,-0.012374878,-0.018356323,0.016723633,Standing
1515954416947,-2.5892792,4.62677,8.103806,-0.017700195,-0.0034332275,-0.0013885498,Standing
1515954416998,-2.5820923,4.6123962,8.149292,0.0036010742,0.031707764,-0.0131073,Standing
1515954417049,-2.7951813,4.6722565,8.218735,0.017456055,0.009338379,-0.017364502,Standing
1515954417100,-2.8047638,4.8542175,8.103806,0.017456055,-0.004501343,-0.017364502,Standing
1515954417152,-2.7736359,4.796753,8.008041,-0.0038452148,-0.016220093,0.0103302,Standing
1515954417204,-2.687439,4.6602783,8.118164,-0.01876831,0.011474609,0.015655518,Standing
1515954417255,-2.6228027,4.6555023,8.144501,-6.5612793E-4,0.030654907,-3.2043457E-4,Standing
1515954417306,-2.7329254,4.7033844,8.264221,-0.0017242432,-0.0034332275,-0.002456665,Standing
1515954417357,-2.718567,4.667465,8.108597,-0.0038452148,-0.016220093,-0.023757935,Standing
1515954417408,-2.7257538,4.7680206,8.087051,0.011062622,0.019989014,-0.002456665,Standing
1515954417459,-2.838272,4.7345123,8.137329,-0.010238647,0.030654907,-0.0077819824,Standing
1515954417510,-2.8191223,4.681839,8.166061,0.0057373047,0.012542725,0.015655518,Standing
1515954417561,-2.79039,4.729721,8.144501,-0.008117676,-0.013031006,0.0028686523,Standing
1515954417612,-2.63237,4.669861,8.053528,-0.012374878,-0.02154541,0.009262085,Standing
1515954417664,-2.6587067,4.64592,8.106201,-0.00491333,0.006149292,-0.0035247803,Standing
1515954466956,0.72428894,9.743179,1.5125732,-0.025161743,0.014663696,-0.0013885498,Standing
1515954467008,0.6716156,9.721634,1.5772095,-0.024093628,0.03277588,0.013519287,Standing
1515954467059,0.6524658,9.721634,1.6035461,-0.032608032,0.04449463,0.018844604,Standing
1515954467110,0.5519104,9.764725,1.6083374,-0.03793335,0.026382446,0.014587402,Standing
1515954467161,0.6405029,9.716843,1.6370697,-0.035812378,0.02532959,0.0060577393,Standing
1515954467212,0.6596527,9.656982,1.6155243,-0.026229858,0.040237427,0.005004883,Standing
1515954467264,0.6788025,9.68811,1.6370697,-0.011306763,0.05407715,0.0028686523,Standing
1515954467315,0.6955719,9.712051,1.6274872,-0.010238647,0.092437744,0.00819397,Standing
1515954467366,0.70274353,9.702469,1.610733,-0.009185791,0.13078308,0.012451172,Standing
1515954467417,0.6237335,9.673737,1.689743,-0.010238647,0.17340088,0.009262085,Standing
1515954467468,0.530365,9.642624,1.6322784,-0.011306763,0.1595459,-0.002456665,Standing
1515954467519,0.4729004,9.72403,1.7304382,-0.00491333,0.15101624,7.324219E-4,Standing
1515954467571,0.45614624,9.700073,1.7041016,-0.012374878,0.11373901,-0.008850098,Standing
1515954467622,0.44895935,9.678528,1.7041016,-0.008117676,0.080718994,-0.01524353,Standing
1515954467673,0.46810913,9.712051,1.7112885,-0.011306763,0.040237427,-0.0077819824,Standing
1515954467725,0.4609375,9.683319,1.6562195,0.0036010742,0.03277588,-0.0035247803,Standing
1515954467776,0.46810913,9.719238,1.6514282,4.119873E-4,0.03277588,0.009262085,Standing
1515954467827,0.30770874,9.728806,1.7280426,0.0014801025,0.019989014,0.01777649,Standing
1515954467878,0.26460266,9.685715,1.7136841,-0.0070495605,-0.025817871,0.01777649,Standing
1515954467929,0.3340454,9.745575,1.7615662,-0.019836426,-0.067352295,0.005004883,Standing
1515954467980,0.4250183,9.72403,1.6993103,-0.021957397,-0.10997009,7.324219E-4,Standing
1515954468032,0.54711914,9.702469,1.6322784,-0.026229858,-0.11315918,-0.0013885498,Standing
1515954468083,0.61416626,9.721634,1.670578,-0.025161743,-0.081207275,-0.006713867,Standing
1515954468134,0.5399475,9.678528,1.7017059,-0.027282715,-0.06309509,-0.009918213,Standing
1515954468185,0.5495148,9.666565,1.7783203,-0.01876831,-0.04711914,-0.008850098,Standing
1515954468237,0.6165619,9.7048645,1.7759247,-0.012374878,-0.027938843,-0.012039185,Standing
1515954468288,0.6189575,9.716843,1.7639618,-0.013442993,-0.00982666,-0.006713867,Standing
1515954468339,0.609375,9.676132,1.7591705,-0.012374878,0.007217407,-0.0013885498,Standing
1515954468390,0.5447235,9.671356,1.7639618,-0.009185791,0.018936157,0.0028686523,Standing
1515954468442,0.51600647,9.709656,1.8118439,-0.012374878,0.014663696,-0.0035247803,Standing
1515954468492,0.58303833,9.683319,1.823822,-0.010238647,0.012542725,-0.008850098,Standing
1515954468544,0.5902252,9.649796,1.7591705,-0.010238647,0.006149292,-0.010986328,Standing
1515954468595,0.58543396,9.668961,1.7902985,-0.009185791,0.007217407,-0.016311646,Standing
1515954468646,0.5327606,9.642624,1.8142395,-0.00491333,-0.016220093,-0.01524353,Standing
1515954468698,0.51838684,9.676132,1.7352295,-6.5612793E-4,-0.032196045,-0.008850098,Standing
1515954468749,0.59262085,9.695297,1.7879028,0.002532959,-0.030075073,-0.0056610107,Standing
1515954468800,0.48487854,9.692902,1.768753,-0.0038452148,-0.03540039,0.0018005371,Standing
1515954468851,0.5590973,9.680923,1.8190308,0.0046691895,-0.018356323,0.005004883,Standing
1515954468903,0.5662842,9.656982,1.7831116,0.008926392,-0.011962891,0.005004883,Standing
1515954468954,0.54711914,9.683319,1.7591705,0.023849487,-0.008773804,0.009262085,Standing
1515954469006,0.59739685,9.676132,1.6969147,0.02810669,0.0018920898,0.016723633,Standing
